title,author,預購專案,群眾募資,音樂,攝影,出版,時尚,設計,表演,藝術,科技,教育,遊戲,飲食,空間,社會,插畫漫畫,電影動畫,地方創生,挺好店,新春賀喜,money,time_left,image,video,sponsor_num,target,duration,comment_num,QA_num,website,yt,fb,ig,set_num,set_price
微笑風SMILEWIND 超奈米氫氧離子空氣淨化機｜無耗材 攜帶方便 ,漢華網際有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,failure,21,4,0,100000,14340,0,5.0,0,0,0,0,2,"[3600, 6988]"
鹽旅：非典型旅宿策略1095個日子,簡瑞鴻-阿鬨,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58350,failure,4,1,23,80000,14340,0,,1,0,1,0,4,"[350, 1750, 10500, 22000]"
Delicate face 3D 美學口罩 X 行走面膜,Jussay Fashion,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45420,failure,20,5,33,70000,14340,0,,1,0,0,0,3,"[1180, 5900, 650]"
澳洲 No.1 *天然保養第一品牌｜Sukin即將在台上市,SukinTaiwan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17520,failure,24,1,10,300000,14340,0,4.0,0,0,1,0,4,"[20000, 2080, 1980, 1280]"
【An Life 水陸兩用休閒鞋 】各種狀況都可以，玩水使用、雨天使用、休閒使用，一雙鞋走透透。,an3c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34556,failure,23,2,33,100000,14340,1,,1,1,1,0,3,"[799, 1498, 2097]"
EJM1｜高效的太陽能車用空氣清淨機，從空汙中守護家人的健康,EJZZ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8540,failure,23,1,7,100000,14340,0,5.0,1,1,1,1,4,"[990, 1290, 2580, 5160]"
SpaQall│創新聊天應用程式,SpaQall,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,630,failure,18,3,1,100000,14340,0,3.0,1,1,1,1,3,"[630, 1080, 2250]"
『Pokies無罩T恤』 終結激凸 真空上陣 解放胸部 ▍我們要一個自在的態度　▍,Pokies,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105699,failure,40,1,32,200000,14340,0,9.0,1,0,1,0,12,"[1500, 1660, 2097, 2397, 3495, 3995, 6990, 7990, 10485, 11985, 17970, 18900]"
左撇子生活 不死多肉盆栽系列,左撇子生活,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25480,failure,24,1,27,100000,14340,0,5.0,0,0,0,0,11,"[750, 700, 300, 400, 800, 750, 1300, 900, 800, 1500, 2800]"
//新品上市//電影限定包裝［生活飲料X可不可以你也剛好喜歡我］,生活飲料,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1824,failure,6,2,2,10000,14340,0,,1,0,1,1,2,"[912, 1824]"
全球首創最新 | ActivGo 非侵入式男性尿用護理組 | 讓你24小時輕鬆解放，不再為小便問題煩惱,十分幸福,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52020,failure,52,4,12,300000,14340,0,,1,1,1,0,5,"[3990, 4480, 5640, 8400, 420]"
試豆：全台咖啡盲飲計畫,試豆 CafeShido,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121530,failure,15,0,77,250000,14340,0,5.0,1,0,1,0,4,"[1980, 1290, 2100, 1350]"
疫情新生活小物《 expertgel 門握把套》 抗菌 、防靜電、 夜光 ,愛倍多國際股份有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000,success,11,1,10,10000,14340,0,4.0,1,0,1,1,5,"[420, 450, 840, 840, 1600]"
【MORIXON】MT-46魔法六片桌 │創新、拼接、樂趣、台灣品牌│,Camping Ace,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24880,failure,15,1,3,50000,14340,0,9.0,1,0,0,0,6,"[3580, 3940, 7160, 7520, 9750, 10470]"
第一款採用「蔬果萃取」的寵物洗護！【 p'adore毛孩洗護慕斯&保濕噴霧 】,p'adore寵愛,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8460,failure,32,1,9,20000,14340,0,13.0,0,0,1,0,7,"[815, 1190, 460, 855, 1250, 2040, 3750]"
【 吐司控必敗 | Siroca免預熱旋風烤箱 】在家吃到剛出爐美味不是奢求，再也不用跟風排吐司專賣店！,creata,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62910,failure,23,5,9,100000,14340,0,,0,0,0,0,2,"[6990, 13480]"
"【Cotopaxi "" ALLPA 旅行後背包 ""】享受旅行的當下『輕鬆自在』 ! 一包在手、暢遊全球 ! 一應俱全、省時省錢 !",富聖國際,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11490,failure,31,6,2,150000,14340,1,,1,0,1,0,4,"[5500, 5990, 9980, 10960]"
 【親子共玩桌遊】FROZEN KING 極地之王ー下一個策略大師就是你！,Connie,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17650,failure,18,2,27,50000,14340,0,7.0,0,0,0,0,4,"[450, 500, 950, 2100]"
【 LED 發光像素背包 】表現時代自我主義，喊出無聲新宣言！,壞朋友,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800,failure,56,4,11,200000,14340,0,,0,0,1,0,4,"[2980, 3380, 3080, 3480]"
【FIFISH V6｜ 全方位水下無人機】全球首款、台灣首發，100公尺深潛，實現真正的水下探索與應用,來宇科技,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185472,failure,28,7,3,200000,14340,0,4.0,1,1,1,0,8,"[73080, 56196, 62460, 48057, 57534, 3184, 5992, 15040]"
🔥 台灣 對WHO的怒吼 🔥,龍馬,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,failure,19,1,0,50000,14340,0,,1,0,1,1,8,"[780, 880, 1700, 2400, 980, 1900, 2700, 7000]"
『鹿港暗訪-代天巡狩』－台灣傳統文化紀錄與推廣計畫,山畝 史,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13300,failure,23,1,2,60000,14340,0,,0,0,1,1,9,"[100, 380, 650, 800, 2300, 2600, 3000, 3990, 11000]"
SeaStars Q1 海星快拆系統 | 幫你省下時間，專注攝影的美好！,湧蓮國際,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,failure,17,1,0,100000,14340,0,2.0,1,0,1,0,6,"[1980, 2680, 3480, 2080, 2780, 3680]"
Caelus AP600 空氣清淨機 | 萬元內的親民價格，高CP值旗艦機種,台灣威力,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29400,failure,36,1,3,200000,14340,0,8.0,1,0,1,0,6,"[9800, 10800, 11800, 31500, 51000, 99000]"
【Crash Baggage│撞不壞的行李箱】讓旅行重『新』定義,永恆選物,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40218,failure,38,1,3,100000,14340,1,,1,0,0,0,5,"[11859, 13500, 14850, 16500, 1990]"
【太極防水生活鞋】獨特防水Bayer內膜，太極意念生活無負擔│USTINI,USTINI我挺你,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30180,failure,29,2,10,50000,14340,0,1.0,0,0,0,0,6,"[2380, 4500, 2580, 4999, 2760, 5499]"
啡嚐時光 | 探索巴拿馬冠軍百年莊園奧秘 B.O.P Champion,Upstairs Coffee,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11700,failure,14,0,13,100000,14340,0,,1,0,1,1,6,"[900, 455, 490, 1060, 520, 560]"
SnooBirdz 防潑水｜兩用布口罩｜鳥文創設計,SnooBirdz,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,345,failure,26,1,1,10000,14340,0,9.0,1,0,0,1,10,"[345, 615, 865, 1315, 1815, 2565, 1065, 1565, 2065, 2315]"
世界上最友善的魚油｜達摩本草專利84%超高純度深海魚油,達摩本草,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12490,failure,27,2,6,100000,14340,0,7.0,1,0,1,0,5,"[1299, 3750, 5995, 12080, 29980]"
Cling Case｜啪擦！隨撕隨黏的 iPhone 殼,CLING,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9940,failure,43,0,17,50000,14340,0,7.0,0,0,1,1,8,"[450, 680, 1050, 650, 5100, 720, 1125, 1200]"
MIT口罩-好神罩/防飛沫唾液、抗菌除臭、重覆洗滌、吸濕快乾、曾榮登柏林時裝周知名台灣設計師親手操刀聯名款,拉萊雅國際有限公司,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115240,failure,19,2,56,300000,14340,4,,0,0,0,0,10,"[390, 1500, 3650, 17500, 32000, 44850, 490, 2400, 4700, 22500]"
⛈ TREK 2🌧 ｜ 防雨快速充電器 / IPX6 防雨 / QC 3.0 快充 / 雙USB ｜🛵 機車通勤+外送導航最佳配備,HIT Accessories,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26473,failure,31,4,33,180000,14340,0,,1,0,1,1,9,"[799, 149, 1800, 1800, 1800, 199, 999, 1699, 4200]"
秒速點香機｜安全．迅速．美觀．環保．節能,永豐達科技,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22053,failure,45,4,14,50000,14340,0,3.0,0,0,0,0,12,"[1099, 1588, 1788, 1199, 1688, 1888, 2198, 2976, 3376, 2964, 4164, 4464]"
TOKIJI - 日本製造 全球首支無邊簡約電子手錶 The World First Frameless Digital Watch,麥迪威股份有限公司,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75132,failure,29,1,13,100000,14340,0,,0,0,1,0,6,"[5383, 5600, 5998, 5998, 6240, 6240]"
【Bobabed寵體工學泡泡床】陪伴毛孩一起長大的氣墊紓壓床!!,瘋狂爪子,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15790,failure,28,2,12,200000,14340,0,5.0,1,0,1,0,9,"[199, 390, 990, 360, 1080, 1980, 3900, 5800, 390]"
BabyBest®x POLI 活性乳酸菌發泡錠,BabyBest,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18796,failure,2,0,6,100000,14340,0,,1,0,0,0,3,"[799, 2100, 3600]"
❚ 抗菌保護 | 女性內褲新革命 ❚ 德國專利氧化鋅！SOFER前V舒適抗菌內褲,SOFER,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70540,failure,28,0,44,100000,14340,0,5.0,1,0,1,1,5,"[890, 1390, 1683, 2700, 5160]"
PAYYOU 智慧家庭控制扇 | 不用花大錢，就能享受智慧家庭，守護生活，守護荷包,PAYYOU,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11760,failure,12,1,2,300000,14340,0,15.0,1,0,1,1,4,"[5880, 11580, 6480, 12800]"
【日虎】超能量磁波鞋墊,祥閎股份有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14320,failure,17,5,16,35000,14340,0,,1,0,1,0,2,"[1039, 388]"
淨綠C太極石香氛花灑 - 在家也能享受五星級SPA香氛淋浴的蓮蓬頭,強敦生技,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12800,failure,30,2,5,100000,14340,0,5.0,0,0,1,0,4,"[2560, 2680, 5280, 12800]"
林語桐 跨域創作『潛意識空間』 專輯預購,Yu-Shin Wen,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,failure,20,2,3,30000,14340,0,,1,0,1,1,8,"[150, 450, 900, 3000, 3000, 4000, 8000, 10000]"
【UnifunS 口袋型手持雲台相機】,DOD,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153790,failure,21,3,23,1198000,14340,0,2.0,1,0,1,0,5,"[5990, 6990, 5990, 34950, 69900]"
Go Drone ! 素人接力空拍台灣 安全操作真簡單！,羽渡科技有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5200,failure,13,4,11,250000,14340,0,,1,0,1,0,6,"[400, 400, 400, 400, 500, 500]"
Keep Dry 防水透汽針織鞋,創新團隊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45440,failure,12,1,16,100000,14340,0,,0,0,1,0,3,"[1980, 3700, 5500]"
RHIZ x Favfav 韓國極細纖維酣睡被子,FNG-ART,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106260,failure,25,2,63,500000,14340,0,2.0,0,0,1,0,4,"[1390, 1790, 1490, 1890]"
為了自己而研發的私密保養品,薇姬娜,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15760,failure,12,3,10,100000,14340,0,,1,0,1,0,5,"[890, 920, 1760, 3400, 8000]"
好樂笛 - 顛覆對音樂想像的電子直笛,勝行科技有限公司,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7700,failure,14,1,6,100000,14340,0,12.0,1,1,1,0,6,"[1100, 1280, 2520, 4920, 9440, 13440]"
地表最潮【可背式】時尚直傘防水傘套｜傘不離身不掉傘｜友善地球不使用抽取式塑膠傘套。,雨的味道,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44630,failure,25,0,56,600000,14340,0,,0,0,1,0,6,"[570, 1120, 590, 1140, 550, 1080]"
Bartinder紅酒架｜居家時尚，品味生活,creAlive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7240,failure,24,1,3,100000,14340,0,,0,0,1,1,7,"[2380, 2480, 4760, 2880, 5560, 21200, 960]"
Vibracy肌肉按摩槍|時尚主義輕奢派：史上最小、最輕、低噪音的質感肌肉按摩槍,A-MORE 創意,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9998,failure,14,1,2,100000,14340,0,,0,0,0,0,4,"[4999, 9598, 17996, 41990]"
杜絕拖延的好夥伴 ║ SST讀書計劃手帳本,Sabrina slef-talk,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5510,failure,29,1,16,80000,14340,0,6.0,0,0,0,1,7,"[252, 323, 636, 849, 1020, 1375, 1920]"
AQUA日本專利蓮蓬頭+碳酸碇沐浴組-洗澡就是保養 環保無毒 清爽舒適的沐浴體驗,AQUA碳酸沐浴組,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29840,failure,20,1,9,80000,14340,0,7.0,0,0,1,0,3,"[2990, 4700, 3600]"
No.1 第一件榮獲台灣精品的升溫蓄熱保暖衣－GALAXY WEAR 開襟式,"S.B.MOTIF CO.,LTD",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13840,failure,49,2,7,100000,14340,0,,0,0,1,0,9,"[1080, 1180, 1800, 1280, 2500, 1930, 2580, 3200, 3780]"
UniBoo愛地球 - 環保高科技防雨多功能外套(買外套也可以做公益),UniBoo,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27120,failure,9,1,10,900000,14340,0,5.0,0,0,1,0,4,"[1180, 2180, 4080, 9600]"
一家人防蟻隔熱墊,一家人,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,failure,11,1,4,30000,14340,0,,0,0,0,0,6,"[350, 3500, 1800, 1110, 760, 390]"
Heraxis Edge｜秒收秒開，可雙向使用的時尚嬰兒車,Heraxis Taiwan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33320,failure,31,1,4,800000,14340,0,4.0,0,0,0,0,5,"[7680, 7880, 9630, 10280, 8080]"
創業要具備的能力只有一個，就是”初心”,豐彥財經,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,failure,10,1,1,68800,14340,0,12.0,1,0,1,0,6,"[499, 899, 1299, 2899, 11899, 17980]"
流線曲度設計｜原木外殼美工刀－活化臺灣國產材餘料,康仕旻,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10950,failure,29,1,10,20000,14340,0,7.0,1,0,1,0,6,"[645, 930, 1140, 1165, 1505, 2660]"
Cliquefie Narrative 頸掛/手持兩用手機夾持裝置 主視角拍攝,C_x0008_liquefie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13235,failure,19,3,9,50000,14340,1,,1,0,1,0,7,"[899, 949, 999, 1798, 4245, 8190, 15580]"
福爾摩莎咖啡 | 第二代無咖啡因秋葵咖啡+黑蒜頭,葵香Honeseed,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7320,failure,19,0,11,500000,14340,0,,0,0,1,0,3,"[270, 800, 2700]"
2019.10.26 客家風華 in Ballet 舞蹈演出,心舞季藝術舞蹈團朱家萱,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,failure,16,1,1,100000,14340,0,,0,0,1,1,6,"[200, 800, 1900, 3600, 2500, 5000]"
WaterRower 水阻划船機｜ 尊榮雷射雕刻專案,創創市集,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,failure,48,3,0,900000,14340,0,6.0,0,0,1,0,4,"[59990, 1500, 790, 2290]"
云米互聯網淨水器 Mee 400G,VIOMI 云米全屋互聯網家電,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,failure,21,0,0,13000000,14340,0,,0,0,0,0,4,"[15900, 16200, 16500, 16800]"
快活凳--一組解放您雙腳的好凳,創鐵工業&設計,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,failure,19,1,1,50000,14340,0,1.0,1,0,1,0,4,"[1500, 1590, 3100, 4500]"
no matter what │ 專為社會通勤族設計，強調舒適性和實用性真皮女包,NMW,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33900,failure,26,0,7,50000,14340,0,,0,0,1,1,5,"[4280, 8000, 11700, 15200, 18400]"
運動x文創跨界設計:賽道上最耀眼的原動力,逐光國際貿易有限公司,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28290,failure,22,0,9,60000,14340,0,,0,0,1,0,8,"[450, 450, 980, 980, 5980, 5980, 5980, 5980]"
全方位-防曬頭巾｜輕薄設計，美顏防曬，透氣涼感，環保時尚戴著走,觀羣管理顧問有限公司,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359,failure,14,2,1,88888,14340,0,,0,0,0,0,4,"[359, 920, 1450, 2660]"
打破成規的必要 ROMAGO SWISS 鍛造碳纖維錶款,Grand Times,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,failure,50,2,1,500000,14340,0,,0,0,1,1,5,"[86400, 86400, 86400, 86400, 86400]"
淨．念 ｜ 找回生活的寧靜,淨念 jingnian,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11960,failure,14,1,4,80000,14340,1,,0,0,1,0,3,"[2990, 3680, 3880]"
【Comodón】歐洲皇室加冕｜一張讓你忘記時間的床｜首波主打Tropical床墊,comodon Taiwan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,failure,21,3,0,300000,14340,0,6.0,1,0,1,1,10,"[20500, 25500, 23050, 28050, 29850, 34850, 34950, 39950, 42600, 47600]"
多功能迷你（充放電）USB手電筒,黃健平,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30240,failure,10,3,44,300000,14340,2,,0,0,0,0,2,"[680, 630]"
雙耳欅木二用鍋附蒸籠 - 有個好鍋子 美化你的餐桌,Nick Hsu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11880,failure,15,0,6,50000,14340,0,2.0,0,0,0,0,3,"[1980, 5840, 9700]"
YAO HUNG | 5030桌上型雷射雕刻/切割機 文創好夥伴 售後有保障,Yao Hung,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,failure,24,2,0,100000,14340,0,6.0,1,0,1,1,8,"[112000, 115000, 115000, 118000, 212000, 215000, 215000, 218000]"
戲獸仔豆干｜史上最Q軟的豆干（素）,蘋果莊園有限公司,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6600,failure,18,0,7,20000,14340,0,,0,0,1,1,6,"[100, 500, 1000, 2000, 3000, 4000]"
傳奇海圖 Chart of Lengend | PC平台遊戲開發計畫，與夥伴一同征服海洋,Tim Huang,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,failure,11,2,0,350000,14340,0,,0,0,0,0,0,[]
pertouch隨身茶具組，泡茶隨身帶著走,penny,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12980,failure,22,1,7,300000,14340,0,1.0,0,0,0,0,7,"[10000, 1780, 1980, 2100, 2300, 3780, 11000]"
iPhone Safety Bumper Case | 偵察針孔神器- 保護手機也捍衛隱私的保護殼！,FNG-ART,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15480,failure,12,4,13,100000,14340,0,3.0,0,0,1,0,4,"[690, 740, 790, 1990]"
現在入手最多現省１１９２元，再抽１０萬現金好禮！2019年設計專利產品，新一代多功能收納架，全鋁合金，收納空間大，負重高，不變形，讓你有良好的收納空間(MIT產品),YingMuJia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11086,failure,38,1,2,800000,14340,0,,1,0,1,1,5,"[2838, 5543, 5543, 5543, 10728]"
Vtuber虛擬角色人物軟體,john puluoman,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22000,failure,6,1,2,600000,14340,0,,0,0,1,0,5,"[250, 500, 1000, 9500, 11000]"
人在江湖飄，那有不挨撞｜車上必備，科技毛巾,黃晟育,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22391,failure,16,1,27,200000,14340,0,5.0,0,0,0,0,4,"[1680, 1000, 750, 299]"
一條誠實.認證.台灣品牌 | 好收.耐用.夠長的2公尺快充傳輸線,VogDUO International,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6600,failure,16,0,6,60000,14340,0,5.0,1,0,1,0,4,"[800, 1400, 1950, 3000]"
樂活輕食尚-隨心百搭保鮮密封盒,QL Living,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13849,failure,30,1,10,50000,14340,0,7.0,1,0,1,1,7,"[1050, 1250, 599, 699, 899, 999, 1100]"
日本製造，攜帶式USB音響 | Qoob只需連接USB！ ,Qoob Taiwan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10960,failure,26,1,2,100000,14340,0,,0,0,0,0,5,"[5480, 5780, 11000, 25000, 5980]"
【根根相連】吃得健康-多機能營養補給凍,根根相連conroots,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14850,failure,23,1,4,100000,14340,1,10.0,1,0,1,1,5,"[2500, 2500, 7350, 7350, 36000]"
「福爾摩沙的守護者」攝影集- 結合藝術與紀實的另一種看見,Hsuan Chung,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112400,failure,15,0,37,145000,14340,0,,1,0,1,1,3,"[7000, 3500, 1800]"
逐步讓外星故事成為世界共同的記憶的邪惡計畫-OPENi,Allen Chen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,399,failure,49,3,1,450000,14340,0,,0,0,0,0,13,"[399, 499, 599, 599, 699, 799, 899, 899, 1099, 1599, 2199, 3299, 39990]"
Neko貓咪廁所+跳台-人與寵物生活的空間美學,Neko木作職人工坊,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,failure,25,2,0,250000,14340,0,10.0,0,0,1,0,5,"[7500, 10500, 14800, 17800, 990]"
《很機車 X 很有型》德國電動輔助自行車 UNI Moke,SEic單車工廠,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84990,failure,28,6,1,1000000,14340,0,,1,0,1,1,4,"[84990, 84990, 84990, 84990]"
｜ 回 歸 簡 單 純 萃 洗 淨 ｜ 一直找不到好用的洗髮精 ？ zerolab 洗髮植萃粉才是你要的答案 ! ,zerolab,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72720,failure,17,3,38,200000,14340,3,9.0,1,0,1,0,3,"[460, 1200, 3500]"
RIPURI | 募資界最驚艷的過濾水壺 - 隨時隨地取得最安全無虞飲用水！,FNG-ART,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15010,failure,16,1,7,300000,14340,0,6.0,0,0,1,0,8,"[1899, 3799, 7599, 1999, 2099, 2199, 888, 1616]"
《軌．道．人．聲》：扮演不同角色，體驗鐵路經營的酸甜苦辣,真實解密,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17900,failure,15,1,9,700000,14340,0,6.0,0,0,1,1,8,"[250, 650, 1300, 1875, 2500, 3125, 3600, 5400]"
平權運動xKANGOL品牌聯名紀念環保購物袋,Elias Lin,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18530,failure,21,1,14,100000,14340,0,4.0,0,0,0,0,6,"[450, 1680, 3200, 500, 1800, 4000]"
SIT UPPER 床上仰臥起坐輔助器,Robert,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28720,failure,12,1,29,200000,14340,0,,0,0,0,0,5,"[680, 1280, 2480, 6000, 11600]"
電動滑板車-站立式輔助輪,Lawrence,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,failure,7,1,3,55000,14340,0,2.0,0,0,1,0,2,"[990, 1900]"
聞香品茗，集多功能於一體，便攜式——乾坤·流香茶具,阿芙台灣,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16700,failure,41,1,10,100000,14340,5,,0,0,0,0,7,"[1180, 1280, 2160, 2360, 6780, 10800, 20600]"
mOKmi 木可米小當家收銀廚房組｜創新仿真設計，廚房角色伴演遊戲！所有角色一次GET！,揚軒實業股份有限公司,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12870,failure,28,2,3,214500,14340,1,10.0,1,0,1,0,0,[]
可讀可唱的《5隻小豬》有聲英文繪本 | 最棒的親子共讀,伊諾起思繪本館,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33080,failure,21,2,66,100000,14340,3,,1,0,1,0,5,"[100, 300, 360, 990, 3000]"
【新思印舊】新型活字版印刷機,開新創意策略股份有限公司,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,failure,22,2,1,2000000,14340,0,10.0,0,0,1,0,5,"[3680, 4880, 7880, 8480, 1280]"
墨玉畢卡索｜與孩子一起面對生活中的喜怒哀樂,相遇,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21478,failure,28,1,15,100000,14340,0,5.0,1,0,1,0,9,"[298, 499, 2976, 4992, 370, 893, 3696, 9984, 499]"
